0, 1, 1 
1, 1, 1 
2, 1, 1 
3, 1, 1 
4, 1, 1 
5, 1, 1 
6, 1, 1 
7, 1, 1 
8, 1, 1 
9, 1, 1 
10, 1, 1 
11, 1, 1 
12, 1, 1 
13, 1, 1 
14, 1, 1 
15, 1, 1 
16, 1, 1 
17, 1, 1 
18, 1, 1 
19, 1, 1 
20, 1, 1 
21, 1, 1 
22, 1, 1 
23, 1, 1 
24, 1, 1 
25, 1, 1 
26, 1, 1 
27, 1, 1 
28, 1, 1 
29, 1, 1 
30, 1, 1 
31, 1, 1 
32, 1, 1 
33, 1, 1 
34, 1, 1 
35, 1, 1 
36, 1, 1 
37, 1, 1 
38, 1, 1 
39, 1, 1 
40, 1, 1 
41, 1, 1 
42, 1, 1 
43, 1, 1 
44, 1, 1 
45, 1, 1 
46, 1, 1 
47, 1, 1 
48, 1, 1 
49, 1, 1 
50, 1, 1 
51, 1, 1 
52, 1, 1 
53, 1, 1 
54, 1, 1 
55, 1, 1 
56, 1, 1 
57, 1, 1 
58, 1, 1 
59, 1, 1 
60, 1, 1 
61, 1, 1 
62, 1, 1 
63, 1, 1 
64, 1, 1 
65, 1, 1 
66, 1, 1 
67, 1, 1 
68, 1, 1 
69, 1, 1 
70, 1, 1 
71, 1, 1 
72, 1, 1 
73, 1, 1 
74, 1, 1 
75, 1, 1 
76, 1, 1 
77, 1, 1 
78, 1, 1 
79, 1, 1 
80, 1, 1 
81, 1, 0 
82, 1, 0 
83, 1, 0 
84, 1, 0 
85, 1, 0 
86, 1, 0 
87, 1, 0 
88, 1, 0 
89, 1, 0 
90, 1, 0 
91, 1, 0 
92, 1, 0 
93, 1, 0 
94, 1, 0 
95, 1, 0 
96, 1, 0 
97, 1, 0 
98, 1, 0 
99, 1, 0 
100, 1, 0 
101, 1, 0 
102, 1, 0 
103, 1, 0 
104, 1, 0 
105, 1, 0 
106, 1, 0 
107, 1, 0 
108, 1, 0 
109, 1, 0 
110, 1, 0 
111, 1, 0 
112, 1, 0 
113, 1, 0 
114, 1, 0 
115, 1, 0 
116, 1, 0 
117, 1, 0 
118, 1, 0 
119, 1, 0 
120, 1, 0 
121, 1, 0 
122, 1, 0 
123, 1, 0 
124, 1, 0 
125, 1, 0 
126, 1, 0 
127, 1, 0 
128, 1, 0 
129, 1, 0 
130, 1, 0 
131, 1, 0 
132, 1, 0 
133, 1, 0 
134, 1, 0 
135, 1, 0 
136, 1, 0 
137, 1, 0 
138, 1, 0 
139, 1, 0 
140, 1, 0 
141, 1, 0 
142, 1, 0 
143, 1, 0 
144, 1, 0 
145, 1, 0 
146, 1, 0 
147, 1, 0 
148, 1, 0 
149, 1, 0 
150, 1, 0 
151, 1, 0 
152, 1, 0 
153, 1, 0 
154, 1, 0 
155, 1, 0 
156, 1, 0 
157, 1, 0 
158, 1, 0 
159, 1, 0 
160, 1, 0 
161, 1, 0 
162, 1, 0 
163, 1, 0 
164, 1, 0 
165, 1, 0 
166, 1, 0 
167, 1, 0 
168, 1, 0 
169, 1, 0 
170, 1, 0 
171, 1, 0 
172, 1, 0 
173, 1, 0 
174, 1, 0 
175, 1, 0 
176, 1, 0 
177, 1, 0 
178, 1, 0 
179, 1, 0 
180, 1, 0 
181, 1, 0 
182, 1, 0 
183, 1, 0 
184, 1, 0 
185, 1, 0 
186, 1, 0 
187, 1, 0 
188, 1, 0 
189, 1, 0 
190, 1, 0 
191, 1, 0 
192, 1, 0 
193, 1, 0 
194, 1, 0 
195, 1, 0 
196, 1, 0 
197, 1, 0 
198, 1, 0 
199, 1, 0 
200, 1, 0 
201, 1, 0 
202, 1, 0 
203, 1, 0 
204, 1, 0 
205, 1, 0 
206, 1, 0 
207, 1, 0 
208, 1, 0 
209, 1, 1 
210, 1, 1 
211, 1, 1 
212, 1, 1 
213, 1, 1 
214, 1, 1 
215, 1, 1 
216, 1, 1 
217, 1, 1 
218, 1, 1 
219, 1, 1 
220, 1, 1 
221, 1, 1 
222, 1, 1 
223, 1, 1 
224, 1, 1 
225, 1, 1 
226, 1, 1 
227, 1, 1 
228, 1, 1 
229, 1, 1 
230, 1, 1 
231, 1, 1 
232, 1, 1 
233, 1, 1 
234, 1, 1 
235, 1, 1 
236, 1, 1 
237, 1, 1 
238, 1, 1 
239, 1, 1 
240, 1, 1 
241, 1, 1 
242, 1, 1 
243, 1, 1 
244, 1, 1 
245, 1, 1 
246, 1, 1 
247, 1, 1 
248, 1, 1 
249, 1, 1 
250, 1, 1 
251, 1, 1 
252, 1, 1 
253, 1, 1 
254, 1, 1 
255, 1, 1 
256, 1, 1 
257, 1, 1 
258, 1, 1 
259, 1, 1 
260, 1, 1 
261, 1, 1 
262, 1, 1 
263, 1, 1 
264, 1, 1 
265, 1, 1 
266, 1, 1 
267, 1, 1 
268, 1, 1 
269, 1, 1 
270, 1, 1 
271, 1, 1 
272, 1, 1 
273, 1, 1 
274, 1, 1 
275, 1, 1 
276, 1, 1 
277, 1, 1 
278, 1, 1 
279, 1, 1 
280, 1, 1 
281, 1, 1 
282, 1, 1 
283, 1, 1 
284, 1, 1 
285, 1, 1 
286, 1, 1 
287, 1, 1 
288, 1, 1 
289, 1, 1 
290, 1, 1 
291, 1, 1 
292, 1, 1 
293, 1, 1 
294, 1, 1 
295, 1, 1 
296, 1, 1 
297, 1, 1 
298, 1, 1 
299, 1, 1 
300, 1, 1 
301, 1, 1 
302, 1, 1 
303, 1, 1 
304, 1, 1 
305, 1, 1 
306, 1, 1 
307, 1, 1 
308, 1, 1 
309, 1, 1 
310, 1, 1 
311, 1, 1 
312, 1, 1 
313, 1, 1 
314, 1, 1 
315, 1, 1 
316, 1, 1 
317, 1, 1 
318, 1, 1 
319, 1, 1 
320, 1, 1 
321, 1, 1 
322, 1, 1 
323, 1, 1 
324, 1, 1 
325, 1, 1 
326, 1, 1 
327, 1, 1 
328, 1, 1 
329, 1, 1 
330, 1, 1 
331, 1, 1 
332, 1, 1 
333, 1, 1 
334, 1, 1 
335, 1, 1 
336, 1, 1 
337, 1, 1 
338, 1, 1 
339, 1, 1 
340, 1, 1 
341, 1, 1 
342, 1, 1 
343, 1, 1 
344, 1, 1 
345, 1, 1 
346, 1, 1 
347, 1, 1 
348, 1, 1 
349, 1, 1 
350, 1, 1 
351, 1, 1 
352, 1, 1 
353, 1, 1 
354, 1, 1 
355, 1, 1 
356, 1, 1 
357, 1, 1 
358, 1, 1 
359, 1, 1 
360, 1, 1 
361, 1, 1 
362, 1, 1 
363, 1, 1 
364, 1, 1 
365, 1, 1 
366, 1, 1 
367, 1, 1 
368, 1, 1 
369, 1, 1 
370, 1, 1 
371, 1, 1 
372, 1, 1 
373, 1, 1 
374, 1, 1 
375, 1, 1 
376, 1, 1 
377, 1, 1 
378, 1, 1 
379, 1, 1 
380, 1, 1 
381, 1, 1 
382, 1, 1 
383, 1, 1 
384, 1, 1 
385, 1, 1 
386, 1, 1 
387, 1, 1 
388, 1, 1 
389, 1, 1 
390, 1, 1 
391, 1, 1 
392, 1, 1 
393, 1, 1 
394, 1, 1 
395, 1, 1 
396, 1, 1 
397, 1, 1 
398, 1, 1 
399, 1, 1 
400, 1, 1 
401, 1, 1 
402, 1, 1 
403, 1, 1 
404, 1, 1 
405, 1, 1 
406, 1, 1 
407, 1, 1 
408, 1, 1 
409, 1, 1 
410, 1, 1 
411, 1, 1 
412, 1, 1 
413, 1, 1 
414, 1, 1 
415, 1, 1 
416, 1, 1 
417, 1, 1 
418, 1, 1 
419, 1, 1 
420, 1, 1 
421, 1, 1 
422, 1, 1 
423, 1, 1 
424, 1, 1 
425, 1, 1 
426, 1, 1 
427, 1, 1 
428, 1, 1 
429, 1, 1 
430, 1, 1 
431, 1, 1 
432, 1, 1 
433, 1, 1 
434, 1, 1 
435, 1, 1 
436, 1, 1 
437, 1, 1 
438, 1, 1 
439, 1, 1 
440, 1, 1 
441, 1, 1 
442, 1, 1 
443, 1, 1 
444, 1, 1 
445, 1, 1 
446, 1, 1 
447, 1, 1 
448, 1, 1 
449, 1, 1 
450, 1, 1 
451, 1, 1 
452, 1, 1 
453, 1, 1 
454, 1, 1 
455, 1, 1 
456, 1, 1 
457, 1, 1 
458, 1, 1 
459, 1, 1 
460, 1, 1 
461, 1, 1 
462, 1, 1 
463, 1, 1 
464, 1, 1 
465, 1, 1 
466, 1, 1 
467, 1, 1 
468, 1, 1 
469, 1, 1 
470, 1, 1 
471, 1, 1 
472, 1, 1 
473, 1, 1 
474, 1, 1 
475, 1, 1 
476, 1, 1 
477, 1, 1 
478, 1, 1 
479, 1, 1 
480, 1, 1 
481, 1, 1 
482, 1, 1 
483, 1, 1 
484, 1, 1 
485, 1, 1 
486, 1, 1 
487, 1, 1 
488, 1, 1 
489, 1, 1 
490, 1, 1 
491, 1, 1 
492, 1, 1 
493, 1, 1 
494, 1, 1 
495, 1, 1 
496, 1, 1 
497, 1, 1 
498, 1, 1 
499, 1, 1 
500, 1, 1 
501, 1, 1 
502, 1, 1 
503, 1, 1 
504, 1, 1 
505, 1, 1 
506, 1, 1 
507, 1, 1 
508, 1, 1 
509, 1, 1 
510, 1, 1 
511, 1, 1 
512, 1, 1 
513, 1, 1 
514, 1, 1 
515, 1, 1 
516, 1, 1 
517, 1, 1 
518, 1, 1 
519, 1, 1 
520, 1, 1 
521, 1, 1 
522, 1, 1 
523, 1, 1 
524, 1, 1 
525, 1, 1 
526, 1, 1 
527, 1, 1 
528, 1, 1 
529, 1, 1 
530, 1, 1 
531, 1, 1 
532, 1, 1 
533, 1, 1 
534, 1, 1 
535, 1, 1 
536, 1, 1 
537, 1, 1 
538, 1, 1 
539, 1, 1 
540, 1, 1 
541, 1, 1 
542, 1, 1 
543, 1, 1 
544, 1, 1 
545, 1, 1 
546, 1, 1 
547, 1, 1 
548, 1, 1 
549, 1, 1 
550, 1, 1 
551, 1, 1 
552, 1, 1 
553, 1, 1 
554, 1, 1 
555, 1, 0 
556, 1, 0 
557, 1, 0 
558, 1, 0 
559, 1, 0 
560, 1, 0 
561, 1, 0 
562, 1, 0 
563, 1, 0 
564, 1, 0 
565, 1, 0 
566, 1, 0 
567, 1, 0 
568, 1, 0 
569, 1, 0 
570, 1, 0 
571, 1, 0 
572, 1, 0 
573, 1, 0 
574, 1, 0 
575, 1, 0 
576, 1, 0 
577, 1, 0 
578, 1, 0 
579, 1, 0 
580, 1, 0 
581, 1, 0 
582, 1, 0 
583, 1, 0 
584, 1, 0 
585, 1, 0 
586, 1, 0 
587, 1, 0 
588, 1, 0 
589, 1, 0 
590, 1, 0 
591, 1, 0 
592, 1, 0 
593, 1, 0 
594, 1, 0 
595, 1, 0 
596, 1, 0 
597, 1, 0 
598, 1, 0 
599, 1, 0 
600, 1, 0 
601, 0, 0 
602, 0, 0 
603, 0, 0 
604, 0, 0 
605, 0, 0 
606, 0, 0 
607, 0, 0 
608, 0, 0 
609, 0, 0 
610, 0, 0 
611, 0, 0 
612, 0, 0 
613, 0, 0 
614, 0, 0 
615, 0, 0 
616, 0, 0 
617, 0, 0 
618, 0, 0 
619, 0, 0 
620, 0, 0 
621, 0, 0 
622, 0, 0 
623, 0, 0 
624, 0, 0 
625, 0, 0 
626, 0, 0 
627, 0, 0 
628, 0, 0 
629, 0, 0 
630, 0, 0 
631, 0, 0 
632, 0, 0 
633, 0, 0 
634, 0, 1 
635, 0, 1 
636, 0, 1 
637, 0, 1 
638, 0, 1 
639, 0, 1 
640, 0, 1 
641, 0, 1 
642, 0, 1 
643, 0, 1 
644, 0, 1 
645, 0, 1 
646, 0, 1 
647, 0, 1 
648, 0, 1 
649, 0, 1 
650, 0, 1 
651, 0, 0 
652, 0, 0 
653, 0, 0 
654, 0, 0 
655, 0, 0 
656, 0, 0 
657, 0, 0 
658, 0, 0 
659, 0, 0 
660, 0, 0 
661, 0, 0 
662, 0, 0 
663, 0, 0 
664, 0, 0 
665, 0, 0 
666, 0, 0 
667, 0, 0 
668, 0, 0 
669, 0, 0 
670, 0, 0 
671, 0, 0 
672, 0, 0 
673, 0, 0 
674, 0, 0 
675, 0, 0 
676, 0, 0 
677, 0, 0 
678, 0, 0 
679, 0, 0 
680, 0, 0 
681, 0, 0 
682, 0, 0 
683, 0, 0 
684, 0, 0 
685, 0, 0 
686, 0, 0 
687, 0, 0 
688, 0, 0 
689, 0, 0 
690, 0, 0 
691, 0, 0 
692, 0, 0 
693, 0, 0 
694, 0, 0 
695, 0, 0 
696, 0, 0 
697, 0, 0 
698, 0, 0 
699, 0, 0 
700, 0, 0 
701, 0, 0 
702, 0, 0 
703, 0, 0 
704, 0, 0 
705, 0, 0 
706, 0, 0 
707, 0, 0 
708, 0, 0 
709, 0, 0 
710, 0, 0 
711, 0, 0 
712, 0, 0 
713, 0, 0 
714, 0, 0 
715, 0, 0 
716, 0, 0 
717, 0, 0 
718, 0, 0 
719, 0, 0 
720, 0, 0 
721, 0, 0 
722, 0, 0 
723, 0, 0 
724, 0, 0 
725, 0, 0 
726, 0, 0 
727, 0, 0 
728, 0, 0 
729, 0, 0 
730, 0, 0 
731, 0, 0 
732, 0, 0 
733, 0, 0 
734, 0, 0 
735, 0, 0 
736, 0, 0 
737, 0, 0 
738, 0, 0 
739, 0, 0 
740, 0, 0 
741, 0, 0 
742, 0, 0 
743, 0, 0 
744, 0, 0 
745, 0, 0 
746, 0, 0 
747, 0, 0 
748, 0, 0 
749, 0, 0 
750, 0, 0 
751, 0, 0 
752, 0, 0 
753, 0, 0 
754, 0, 0 
755, 0, 0 
756, 0, 0 
757, 0, 0 
758, 0, 0 
759, 0, 0 
760, 0, 0 
761, 0, 0 
762, 0, 0 
763, 0, 0 
764, 0, 0 
765, 0, 0 
766, 0, 0 
767, 0, 0 
768, 0, 0 
769, 0, 0 
770, 0, 0 
771, 0, 0 
772, 0, 1 
773, 0, 1 
774, 0, 1 
775, 0, 1 
776, 0, 1 
777, 0, 1 
778, 0, 1 
779, 0, 1 
780, 0, 1 
781, 0, 1 
782, 0, 1 
783, 0, 1 
784, 0, 1 
785, 0, 1 
786, 0, 1 
787, 0, 1 
788, 0, 1 
789, 0, 1 
790, 0, 1 
791, 0, 1 
792, 0, 1 
793, 0, 1 
794, 0, 1 
795, 0, 1 
796, 0, 1 
797, 0, 1 
798, 0, 1 
799, 0, 1 
800, 0, 1 
801, 0, 1 
802, 0, 1 
803, 0, 1 
804, 0, 1 
805, 0, 1 
806, 0, 1 
807, 0, 1 
808, 0, 1 
809, 0, 1 
810, 0, 1 
811, 0, 1 
812, 0, 1 
813, 0, 1 
814, 0, 1 
815, 0, 1 
816, 0, 1 
817, 0, 1 
818, 0, 1 
819, 0, 1 
820, 0, 1 
821, 0, 1 
822, 0, 1 
823, 0, 1 
824, 0, 1 
825, 0, 1 
826, 0, 1 
827, 0, 1 
828, 0, 1 
829, 0, 1 
830, 0, 1 
831, 0, 1 
832, 0, 1 
833, 0, 1 
834, 0, 1 
835, 0, 1 
836, 0, 1 
837, 0, 1 
838, 0, 1 
839, 0, 1 
840, 0, 1 
841, 0, 1 
842, 0, 1 
843, 0, 1 
844, 0, 1 
845, 0, 1 
846, 0, 1 
847, 0, 1 
848, 0, 1 
849, 0, 1 
850, 0, 1 
851, 0, 1 
852, 0, 1 
853, 0, 1 
854, 0, 1 
855, 0, 1 
856, 0, 1 
857, 0, 1 
858, 0, 1 
859, 0, 1 
860, 0, 1 
861, 0, 1 
862, 0, 1 
863, 0, 1 
864, 0, 1 
865, 0, 1 
866, 0, 1 
867, 0, 1 
868, 0, 1 
869, 0, 1 
870, 0, 1 
871, 0, 1 
872, 0, 1 
873, 0, 1 
874, 0, 1 
875, 0, 1 
876, 0, 1 
877, 0, 1 
878, 0, 1 
879, 0, 1 
880, 0, 1 
881, 0, 1 
882, 0, 1 
883, 0, 1 
884, 0, 1 
885, 0, 1 
886, 0, 1 
887, 0, 1 
888, 0, 1 
889, 0, 1 
890, 0, 1 
891, 0, 1 
892, 0, 1 
893, 0, 1 
894, 0, 1 
895, 0, 1 
896, 0, 1 
897, 0, 1 
898, 0, 1 
899, 0, 1 
900, 0, 1 
901, 1, 1 
902, 1, 1 
903, 1, 1 
904, 1, 1 
905, 1, 1 
906, 1, 1 
907, 1, 1 
908, 1, 1 
909, 1, 1 
910, 1, 1 
911, 1, 1 
912, 1, 1 
913, 1, 1 
914, 1, 1 
915, 1, 1 
916, 1, 1 
917, 1, 1 
918, 1, 1 
919, 1, 1 
920, 1, 1 
921, 1, 1 
922, 1, 1 
923, 1, 1 
924, 1, 1 
925, 1, 1 
926, 1, 1 
927, 1, 1 
928, 1, 1 
929, 1, 1 
930, 1, 1 
931, 1, 1 
932, 1, 1 
933, 1, 1 
934, 1, 1 
935, 1, 1 
936, 1, 1 
937, 1, 1 
938, 1, 1 
939, 1, 1 
940, 1, 1 
941, 1, 1 
942, 1, 1 
943, 1, 1 
944, 1, 1 
945, 1, 1 
946, 1, 1 
